,Post ID,Comments
7666,CrEHv9_hfoh,Plesse Disney say you working or plans finally add in the Aladdin series usa Sweden disney plus. Aladdin series one my favorite Disney series missing. And i Know so many other Aladdin series fans missing your wonderful beloved funny the Aladdin series so much too. Peter Jöback dan Ekborg Anders öjebo some Swedish voices the Aladdin series. So please Disney you have rights the Aladdin series. Can not finally soon enjoy all episodes classic best cartoon Disney series missing the Aladdin series usa Sweden disney plus. @disneyplus @disneytva @disneystudios @disneyanimation @disneyaladdin @disneytvstudios
7667,CrEHv9_hfoh,Is the Disney Bundle available in Nicaragua?
7668,CrEHv9_hfoh,Cool
7669,CrEHv9_hfoh,"https://whatsondisneyplus.com/new-german-disney-original-series-pauline-announced/

Why a show like this, @disneyplus ? 💔"
7670,CrEHv9_hfoh,Hey ESPN+ call me when you get KBO until then peace out bro
7671,CrEHv9_hfoh,Where is the Avatar: The Way of Water? and Ant-Man and the Wasp: Quantumania?
7672,CrEHv9_hfoh,Mandalorian and Peter Pan
7673,CrEHv9_hfoh,Mandalorian
7674,CrEHv9_hfoh,Suga de bts va primerooo😍😍😍😍
7675,CrEHv9_hfoh,Bring ESPN+ to Canada please please
7676,CrEHv9_hfoh,"Mandalorian, and Rennervations"
7677,CrEHv9_hfoh,Macht ma lieber wieder Disney filme
7678,CrEHv9_hfoh,💙
7679,CrEHv9_hfoh,Formula 1 in ESPN+?
7680,CrEHv9_hfoh,ANTS-MAN AND THE WAPS QUANTUMANIA
7681,CrEHv9_hfoh,We need antman and the wasp Quantamania 😠😠😠
7682,CrEHv9_hfoh,I want to be able to watch the colorado avalanche... games always say blacked out in your area 🙄 😒
7683,CrEHv9_hfoh,🔥🔥
7684,CrEHv9_hfoh,Clever little witch..
7685,CrEHv9_hfoh,Mandalorian
7686,CrEHv9_hfoh,❤️❤️
7687,CrEHv9_hfoh,Can we watch ESPN on Disney plus now?
7688,CrEHv9_hfoh,Super cute! @wessywoo
7689,CrEHv9_hfoh,"@disneyplus Bring back Big shots & National Treasure, PLEASE !"
7690,Cq_HA5RBAJu,In the episode he doesnt have a mustage🤨
7691,Cq_HA5RBAJu,"***repeatedly presses ""no"" button on IG-11***"
7692,Cq_HA5RBAJu,The pacing on this show is so off. There are only 8 episodes. Starts off ok then goes downhill then the last 2  episodes are amazing.
7693,Cq_HA5RBAJu,No way
7694,Cq_HA5RBAJu,Every chapter is getting better and better… at least another 3 season uncle Disney!!
7695,Cq_HA5RBAJu,Finally a single decent episode out of this boring throw away season.
7696,Cq_HA5RBAJu,I'm assuming this is a spoiler... can we not wait till at least the next week?
7697,Cq_HA5RBAJu,"Mandalore will never be yours, Moff Gideon. Din Djarin and Bo-Katan Kryze have united both their clans together. More clans will join their cause. And the sons and daughters of Mandalore will have their revenge against Imperial tyranny."
7698,Cq_HA5RBAJu,Does anyone notice he has the darksaber in his hand? 😮
7699,Cq_HA5RBAJu,Need him in another poster 😩
7700,Cq_HA5RBAJu,The legend.
7701,Cq_HA5RBAJu,U can tell this was from season 2 cuz he still has his mustache and the darksaber in his hands
7702,Cq_HA5RBAJu,WHEN WILL WE GET A VADER SERIES?
7703,Cq_HA5RBAJu,For those people that were saying this season is trash keep that same energy
7704,Cq_HA5RBAJu,❤️
7705,Cq_HA5RBAJu,I’m ordering fried chicken for dinner - This is the way ! #ifyouknowyouknow
7706,Cq_HA5RBAJu,He doesn’t have a mustache this season… so… what are we doing?
7707,Cq_HA5RBAJu,I didn't expect Moff Gideon in beskar armor🔥
7708,Cq_HA5RBAJu,This season is INCREDIBLE!
7709,Cq_HA5RBAJu,Can i call him Gus?
7710,Cq_HA5RBAJu,DARTH GUSTAVO
7711,Cq_HA5RBAJu,He’s no Zeb but he’s cool
7712,Cq_HA5RBAJu,WOW that episode was awesome
7713,Cq_HA5RBAJu,I can’t believe he’s back I hope Next week season finale he gets what’s coming to him from Bo Katan #SaveMando
7714,Cq_HA5RBAJu,Nothing but adventure time clips🔥🔥.
7715,Cq_HA5RBAJu,I am so excited he's on this series. I loved him on Better Call Saul.
7716,Cq_HA5RBAJu,WE WANT LIZZO BACK
7717,Cq_HA5RBAJu,Fire Kathleen Kennedy.
7718,Cq_HA5RBAJu,Love the new Mandalorian season 😍
7719,Cq_HA5RBAJu,😍
7720,Cq_HA5RBAJu,H
7721,Cq_HA5RBAJu,Soy ese
7722,Cq_HA5RBAJu,🔥🔥🔥
7723,Cq_HA5RBAJu,#CashAppGiftCard11
7724,Cq_HA5RBAJu,We all love Giancarlo! Keep it comin!
7725,Cq_HA5RBAJu,The Episode was🔥
7726,Cq_HA5RBAJu,Will he and Thrawn team up?
7727,Cq_HA5RBAJu,Finally a worthy episode
7728,Cq_HA5RBAJu,#StopMilkingTheMandalorianAndGrogu
7729,Cq_HA5RBAJu,Sustavo the Wise is heree
7730,Cq_HA5RBAJu,Last episode was a little weak
7731,Cq_HA5RBAJu,When is Avatar The Way of Water coming to disney+ ??? 🫠
7732,Cq_HA5RBAJu,Cool
7733,Cq_HA5RBAJu,They are making starwars more woke
7734,Cq_HA5RBAJu,"Before he became the level of "" MOFF""  he owned a cookie shop in Disney springs."
7735,Cq_HA5RBAJu,❤️
7736,Cq_HA5RBAJu,🔥🔥🔥🔥🔥
7737,Cq_HA5RBAJu,Look at me hector
7738,Cq_HA5RBAJu,Los pollos hermanos
7739,Cq_HA5RBAJu,LET HIM COOK🔥🔥🔥🔥🔥🔥🗣️🗣️🗣️🗣️🗣️🗣️🗣️🥶🥶🥶🥶🥶🥶
7740,Cq9CXwBBCix,it’s the squid game guy
7741,Cq9CXwBBCix,That dude next to bo katan directed this episode of today👍🏻
7742,Cq9CXwBBCix,Squid game
7743,Cq9CXwBBCix,"Why anyone would take a picture with Hayden Christensen and Ewan McGregor, that's sad😢"
7744,Cq9CXwBBCix,ObiWan looking like Arthur Shelby
7745,Cq9CXwBBCix,Why is Chandler there though? 😳😳
7746,Cq9CXwBBCix,If u went to starwars celebration and acc saw them live 👇
7747,Cq9CXwBBCix,No Pedro? 🤔
7748,Cq9CXwBBCix,When are you gonna fire Kennedy and everyone on her crew? Enough of this crap.
7749,Cq9CXwBBCix,❤️
7750,Cq9CXwBBCix,amandla stenberg cosplaying padme >>>>
7751,Cq9CXwBBCix,It's always a pleasure seeing Hayden at these events.
7752,Cq9CXwBBCix,😮!
7753,Cq9CXwBBCix,"Next time, please dont put the celebration on the most important och Christian holidays. 🤦🏼‍♂️"
7754,Cq9CXwBBCix,Moff Gideon sucks
7755,Cq9CXwBBCix,EWAN AND HAYDEN!!!!!
7756,Cq9CXwBBCix,#BringBenSoloBack
7757,Cq9CXwBBCix,Ahsoka is going to be peak💯🔥😤
7758,Cq9CXwBBCix,Who are those people and what they have to do with star wars?
7759,Cq9CXwBBCix,Where is the mandalorian?
7760,Cq9CXwBBCix,Cinderella ❤️
7761,Cq9CXwBBCix,Pretty women
7762,Cq9CXwBBCix,ramona flowers??? is that you???
7763,Cq9CXwBBCix,👏👏👏
7764,Cq9CXwBBCix,🔥🔥🔥🔥
7765,Cq9CXwBBCix,pedro?
7766,Cq9CXwBBCix,"“I watch star wars for the plot”
The plot:"
7767,Cq9CXwBBCix,How did I just now realize Emilly Swallow looks like a grown up Jenna Ortega
7768,Cq9CXwBBCix,i thank god everyday for hayden christensen
7769,Cq9CXwBBCix,icons
7770,Cq9CXwBBCix,Who is the actress with Giancarlo Esposito?
7771,Cq9CXwBBCix,So thats how the armorer looks 👀
7772,Cq9CXwBBCix,❤️
7773,Cq9CXwBBCix,I thought at first glance that Hayden was wearing an Imperial Stormtrooper officer uniform 😂
7774,Cq9CXwBBCix,These are the greatest pictures
7775,Cq9CXwBBCix,"Kathleen Kennedy is the worst studio head in history. She's destroyed Star Wars, one of the greatest franchises in history, and turned it into a joke. Star Wars is dead."
7776,Cq9CXwBBCix,Please Disney say you working or plans finally add in the Aladdin series usa Sweden disney plus. Aladdin series one my favorite Disney series missing. And i Know so many other Aladdin series fans missing your wonderful beloved funny the Aladdin series so much too. Peter Jöback dan Ekborg Anders öjebo some Swedish voices the Aladdin series. So please Disney you have rights the Aladdin series. Can not finally soon enjoy all episodes classic best cartoon Disney series missing the Aladdin series usa Sweden disney plus. @disneyplus @disneytva @disneystudios @disneyanimation @disneyaladdin @disneytvstudios
7777,Cq9CXwBBCix,Just got done watching Clerks III. Such a sad movie. Just looking at Rosario reminds me of how sad that movie was. 😞😞😞
7778,Cq9CXwBBCix,No sale pedrito the mandalorian😢
7779,Cq9CXwBBCix,No way Mr. Fring is also in the acting business!! #lospolloshermanos
7780,Cq9CXwBBCix,WILLOW SEASON 2?????
7781,Cq9CXwBBCix,Can we get some of that in Belgium? I want to meet Al of these people and faint like a 16 year old girl at a Beatles concert!
7782,Cq9CXwBBCix,🖤
7783,Cq9CXwBBCix,HAYDEN
7784,Cq9CXwBBCix,😍😍😍
7785,Cq9CXwBBCix,"Legends, all of them 🔥🔥🔥🔥🔥🔥"
7786,Cq9CXwBBCix,Cool
7787,Cq9CXwBBCix,My loves
7788,Cq9CXwBBCix,Sad none of these actors are from the actual original star wars
7789,Cq9CXwBBCix,정재 리
7790,Cq8ZgpohPAy,Looks fun
7791,Cq8ZgpohPAy,Here for the salt of grown ass men crying
7792,Cq8ZgpohPAy,#1movie1time
7793,Cq8ZgpohPAy,Can you make cheese from blue milk
7794,Cq8ZgpohPAy,Y’all really gonna be mad over a 10 minute short made by a beloved studio for fun and giggles
7795,Cq8ZgpohPAy,"Here to talk about how amazing this short was.  No Jedis, no Imperials, just a cute and sweet story about a teenager embarrassed at her mum's love and weirdness"
7796,Cq8ZgpohPAy,I can't wait
7797,Cq8ZgpohPAy,❤️
7798,Cq8ZgpohPAy,I don’t know how to feel about the fact that one character looks just like me and even has the same birthmark as me—
7799,Cq8ZgpohPAy,I’m laughing already. Can’t wait.
7800,Cq8ZgpohPAy,Did anyone else immediately think of “Mother” by Meghan Trainor? Or was that just me…😅
7801,Cq8ZgpohPAy,I love aardman😁😁
7802,Cq8W1jPvCOl,This weeks mandalorian episode was awesome 👏
7803,Cq8W1jPvCOl,Uh?
7804,Cq8W1jPvCOl,Amogus
7805,Cq8W1jPvCOl,when does avatar 2 come out on disney+
7806,Cq8W1jPvCOl,Serial or movie ??
7807,Cq8W1jPvCOl,"Let me guess.. Strong, diverse female character saves the day🤪💩🔥👀"
7808,Cq8W1jPvCOl,"It still seems so silly to me that you have McKenna Grace, although she was like a baby in this since it filmed 3 years ago, and she's not the main character."
7809,Cq8W1jPvCOl,❤️
7810,Cq8W1jPvCOl,Amogus
7811,Cq8W1jPvCOl,"I’m a huge sci-fi guy so I’ll definitely check this out. Really hope this doesn’t make me cry, unlike that OTHER wacky space adventure Disney movie coming out in May 2023😂 Only Crater doesn’t have a talking raccoon so I don’t think it’ll be as funny but I’ll see😂"
7812,Cq8W1jPvCOl,Grateful for this opportunity! I’m still pinching myself!
7813,Cq8W1jPvCOl,Holes 2: Space Holes
7814,Cq8W1jPvCOl,"The movies Holes, but in space?"
7815,Cq8W1jPvCOl,so cute i loved the trailer 😍 something different i can’t wait to watch
7816,Cq8W1jPvCOl,i love this poster!!
7817,Cq8W1jPvCOl,🙌🙌🙌
7818,Cq8W1jPvCOl,@isaiahrussellbailey you're a STAR!!! been a fan for a minute! Can't wait to see this!
7819,Cq8W1jPvCOl,@rebecca_in_aktion das schauen wir uns an
7820,Cq8W1jPvCOl,"I want more adventure with Willow, Elora, Graydon, Boorman, and the twins. #renewWillow #renewwillowseason2 @lucasfilm @disneyplus"
7821,Cq8W1jPvCOl,🔥🔥❤️❤️🔥🔥
7822,Cq8W1jPvCOl,Cool
7823,Cq8W1jPvCOl,Cool! 😊😊
7824,Cq8W1jPvCOl,Ready to explore!? ✨
7825,Cq8W1jPvCOl,Great poster!
7826,Cq8W1jPvCOl,Excited 😍
7827,Cq8W1jPvCOl,⭐️⭐️⭐️⭐️⭐️
7828,Cq8W1jPvCOl,Cool
7829,Cq8W1jPvCOl,😍😍😍
7830,Cq8W1jPvCOl,Earth Flat
7831,Cq8W1jPvCOl,@kirstenstorms this is giving a Zenon vibe!
7832,Cq8W1jPvCOl,@21lapsentertainment
7833,Cq8W1jPvCOl,Is this release in india
7834,Cq8W1jPvCOl,Truth in plain sight
7835,Cq8W1jPvCOl,Man Disney is Pushing MPC so crazy and they still Always Deliver 🔥🔥🔥
7836,Cq8W1jPvCOl,Please please please bring it back. My space loving boys are devastated
7837,Cq8W1jPvCOl,"And a few weeks after it began, D+ ended it. Bring Back CRATER!"
7838,Cq8Lw1ErmpL,wondering if Tom Hiddleston also invited to the group chat 😂
7839,Cq8Lw1ErmpL,Captain America checking up on Hawkeye
7840,Cq8Lw1ErmpL,I want „Fillmore“ in Germany 💀🫨
7841,Cq8Lw1ErmpL,Miss the India episode
7842,Cq8Lw1ErmpL,I wanna be in the Avengers chat 😂
7843,Cq8Lw1ErmpL,Avengers back together👏
7844,Cq8Lw1ErmpL,Ask Kevin Feige he can provide link to join
7845,Cq8Lw1ErmpL,❤️
7846,Cq8Lw1ErmpL,"If you find out, Disney... hook us up"
7847,Cq8Lw1ErmpL,Hey Disney. How come it's not on the homepage New to Disney section? Had to search for it
7848,Cq8Lw1ErmpL,Cool
7849,Cq8Lw1ErmpL,I have been wanting to see said chat for years now 🤨
7850,Cq8Lw1ErmpL,❤️
7851,Cq8Lw1ErmpL,I wanna watch the Renner interview is it on disney in Australia?
7852,Cq8Lw1ErmpL,I'm not crying you're crying 😢
7853,Cq8Lw1ErmpL,Bruh is Josh Brolin in the Avengers chat??? ..or is there a separate grp for the Marvel villains??
7854,Cq8Lw1ErmpL,the most epic group chat to exist
7855,Cq8Lw1ErmpL,Couldn't Jeremy answer it himself in the chat?! Is Hawkeye not invited? 😂
7856,Cq8Lw1ErmpL,... Be an Avenger?
7857,Cq8Lw1ErmpL,I bed the group chat is awesome
7858,Cq8Lw1ErmpL,Hopefully not trying to kill his wife and kids
7859,Cq8Lw1ErmpL,Yesssss
7860,Cq8Lw1ErmpL,Loving this show! Renner’s generosity is so inspiring.
7861,Cq8Lw1ErmpL,@bellybear8 😂
7862,Cq8Lw1ErmpL,@ronin_hawkeye_ Still don’t know why Mackie doesn’t follow renner
7863,Cq8Lw1ErmpL,I reckon we should be invited to the chat @lucyyoungman 👀
7864,Cq8Lw1ErmpL,Film arıyorsan @dizifilmvaktim
7865,Cq8Lw1ErmpL,😂😂
7866,Cq8Lw1ErmpL,🙌👏👏👏👏 🤩💖💖💖
7867,Cq8Lw1ErmpL,I am that friend you mentioned @disneyplus 😂 No need for secrets 😂🙌
7868,Cq8Lw1ErmpL,Jeremy  eres genial 👏👏👏👏👏👏
7869,Cq8Lw1ErmpL,Hacking
7870,Cq8Lw1ErmpL,@avengers 👏👏👏👏👏
7871,Cq8Lw1ErmpL,"If I find out, I'll let you know 😂 trust me, I've been trying 😂😂😂"
7872,Cq8Lw1ErmpL,🏹
7873,Cq8Lw1ErmpL,#1
7874,Cq8Lw1ErmpL,Seriously I want in in that group chat
7875,Cq8Lw1ErmpL,Pls put jeremys interview in jermany available like wtf bro
7876,Cq8Lw1ErmpL,Renerverse 😭😭😭😭
7877,Cq8Lw1ErmpL,Mindful
7878,Cq8Lw1ErmpL,caption.
7879,Cq8Lw1ErmpL,I love how you help the children and the community. Wish there was more people like you Jeremy Renner
7880,Cq8Lw1ErmpL,Great
7881,Cq8Lw1ErmpL,❤️❤️❤️❤️
7882,Cq8Lw1ErmpL,How about if this post is on their birthday?
7883,Cq8Lw1ErmpL,Anthony Mackie is Captain America and Jeremy Renner is Hawkeye are both Avengers team
7884,Cq7LXkJOOUL,W blue carpet W world premiere
7885,Cq7LXkJOOUL,2nd
7886,Cq7LXkJOOUL,🙌🙌
7887,Cq7LXkJOOUL,Pay it forward ….. you are doing great acts of kindness for so many unfortunate people. Namaste 🙏 Mr  Renner.
7888,Cq7LXkJOOUL,🔥🔥
7889,Cq7LXkJOOUL,❤️
7890,Cq7LXkJOOUL,Loving the show! It's amazing. Good to see Jeremy back on his way to mending.
7891,Cq7LXkJOOUL,❤️❤️
7892,Cq7LXkJOOUL,Where’s hailee?
7893,Cq7LXkJOOUL,Can’t wait! So much love and support poured into a great cause and now multiple reasons to celebrate 💜💜💜
7894,Cq7LXkJOOUL,Btw you my handsome sexy man ❤️❤️🔥🔥looking so damn sexy 💕 a total hottie 🥵🥵🥵🔥🔥🔥❤️❤️‍🩹🙏💋
7895,Cq7LXkJOOUL,I'm happy that Jeremy is getting better
7896,Cq7LXkJOOUL,👏👏👏🔥❤️
7897,Cq7LXkJOOUL,Nice ♥️
7898,Cq7LXkJOOUL,The raddest logo for a show ever ❤️❤️
7899,Cq7LXkJOOUL,❤️
7900,Cq7LXkJOOUL,Glad to see he's on the mend
7901,Cq7LXkJOOUL,So glad to see him back in shape!
7902,Cq7LXkJOOUL,Why isn’t Episode4 posted on Disney+ ?
7903,Cq7LXkJOOUL,"Well handsome ❤️ congratulations 🎉🎊🍾🙏🙏❤️‍🩹❤️.. it’s refreshing to see you looking well..
You certainly are an inspiration, because your strength it’s unbelievable..
Excited 😜 here to see it!
🙏🙏❤️‍🩹🥰💋😍"
7904,Cq7LXkJOOUL,😍😍😍
7905,Cq7LXkJOOUL,Didn't he get in a domestic with his wife not to long ago?
7906,Cq7LXkJOOUL,It's great to see him doing so well!
7907,Cq7LXkJOOUL,It’s so good to see him out and on the mend! ❤️‍🩹
7908,Cq7LXkJOOUL,"""Built"" up to this moment.....love it ! I can't wait much longer!!!!!"
7909,Cq7LXkJOOUL,❤️
7910,Cq7LXkJOOUL,Awesome watching I’m 7 minutes in and not stopped laughing at Jeremy and Rory 😂😂😂😂
7911,Cq7LXkJOOUL,His interview with Diane sawyer was amazing!
7912,Cq7LXkJOOUL,"Im looking forward to it! 🤗
I wish you success!🍀
Nice to see you again!💖"
7913,Cq7LXkJOOUL,@dylio_s bet you excited fr👀
7914,Cq7LXkJOOUL,Great Show love it but Episode 4 is missing @disneyplus @disneyplusde @jeremyrenner you looks so good  @rennervationsofficial i hope it comes more.
7915,Cq7LXkJOOUL,@el.uru.71 ya salió 😮
7916,Cq7LXkJOOUL,@jeremyrenner has to be a character from a Disney movie. This is a miracle that can only be seen in fairytales. Can't wait for the show!
7917,Cq7LXkJOOUL,Hâte de voir la première de RENNERVATIONS et bravo à toute l'équipe @disneyplus @jeremyrenner @officialrorymillikin @zachmerck @billwinterscine ❤️❤️❤️👏👏❤️❤️❤️
7918,Cq7LXkJOOUL,So glad to see @jeremyrenner back on his feet!! Can't wait to watch this!!
7919,Cq7LXkJOOUL,Can’t wait to watch🙌🙌
7920,Cq7LXkJOOUL,Con ganas  de ver al mejor avengers
7921,Cq7LXkJOOUL,😍😍
7922,Cq7LXkJOOUL,❤️❤️❤️
7923,Cq7LXkJOOUL,👏👏👏👏
7924,Cq7LXkJOOUL,🤩👏🤩👏
7925,Cq7LXkJOOUL,@disneyplus I can’t find Episode 4!
7926,Cq7LXkJOOUL,CAN'T WAIT TO WATCH 🔥
7927,Cq7LXkJOOUL,❤️
7928,Cq7LXkJOOUL,😍😍😍😍😍😍
7929,Cq7LXkJOOUL,🙌🙌🙌
7930,Cq7LXkJOOUL,😍😍😍😍😍😍❤️❤️❤️❤️❤️❤️❤️❤️
7931,Cq7LXkJOOUL,🔥🔥🔥🔥
7932,Cq7LXkJOOUL,We love you @jeremyrenner!!
7933,Cq7LXkJOOUL,Éxitos 👏👏👏👏👏❤️💙🤍💙
7934,Cq6QQntPRu6,we’re completely under her spell 💜
7935,Cq6QQntPRu6,Waiting for Coven of Chaos
7936,Cq6QQntPRu6,Post her from step brothers
7937,Cq6QQntPRu6,I’ve been so into her since my teenage years and she was always the strange bestie in rom coms. She is bae.
7938,Cq6QQntPRu6,Mommy
7939,Cq6QQntPRu6,True millennials girlies will always know her as Michelle. IYKYK.
7940,Cq6QQntPRu6,😮!
7941,Cq6QQntPRu6,she aged backwards
7942,Cq6QQntPRu6,She was in the flash as well wasnt she
7943,Cq6QQntPRu6,She’s a big star
7944,Cq6QQntPRu6,It was Agatha all along 😌
7945,Cq6QQntPRu6,✨😉
7946,Cq6QQntPRu6,My mom loved her in Bad Moms Club. I loved her in Wandavision. She’s so funny and talented 😂
7947,Cq6QQntPRu6,Mother Kathryn
7948,Cq6QQntPRu6,Crossing Jordan 💖
7949,Cq6QQntPRu6,I’ve genuinely always loved her. I’m so happy that her career is taking off in the way it has been and that she’s finally getting the leading roles that she’s deserved this whole time.
7950,Cq6QQntPRu6,It was Agatha all along 🎶
7951,Cq6QQntPRu6,She's the GOAT ✨ I feel another Emmy nomination coming up. 🤍
7952,Cq6QQntPRu6,"I really hate Agatha… but still, once a Disruptor, always a Disruptor (Glass Onion reference). I do respect Kathryn Hahn though."
7953,Cq6QQntPRu6,How dare you forget her role in Stepbrothers 😅
7954,Cq6QQntPRu6,She is beautiful 👏
7955,Cq6QQntPRu6,She is so beautiful ❤️❤️
7956,Cq6QQntPRu6,She is soooo amazing!!
